Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-11-13 05:30:30,32.3182,-86.9023,210637,3213,88038.0,119386.0,1.0,4295.921936455589,,,1.525373035126782,84000001.0,USA,,,2020-11-12,,
Alaska,US,2020-11-13 05:30:30,61.3707,-152.4044,21825,98,7161.0,14566.0,2.0,2983.4118201887786,844666.0,,0.4490263459335624,84000002.0,USA,115463.30027544445,,2020-11-12,,
American Samoa,US,2020-11-13 05:30:30,-14.271,-170.132,0,0,,,60.0,0.0,1768.0,,,16.0,ASM,3177.512985029025,,2020-11-12,,
Arizona,US,2020-11-13 05:30:30,33.7298,-111.4312,266562,6240,44363.0,215959.0,4.0,3662.211348511008,3162058.0,,2.3409188106331733,84000004.0,USA,26426.44301186597,,2020-11-12,,
Arkansas,US,2020-11-13 05:30:30,34.9697,-92.3731,128006,2144,111357.0,14505.0,5.0,4241.693628877157,1470147.0,,1.6749214880552474,84000005.0,USA,48715.7880365988,,2020-11-12,,
California,US,2020-11-13 05:30:30,36.1162,-119.6816,1017461,18132,,,6.0,2574.613430380771,20342072.0,,1.7838623711892514,84000006.0,USA,51482.985404288695,,2020-11-12,,
Colorado,US,2020-11-13 05:30:30,39.0598,-105.3111,183092,3136,8980.0,136151.0,8.0,2563.0450848936293,2347268.0,,1.6720980494447797,84000008.0,USA,40760.12513857208,,2020-11-12,,
Connecticut,US,2020-11-13 05:30:30,41.5978,-72.7554,85899,4726,9800.0,71373.0,9.0,2409.31515471265,2663481.0,,5.501810265544418,84000009.0,USA,74705.9353146044,,2020-11-12,,
Delaware,US,2020-11-13 05:30:30,39.3185,-75.5071,27546,762,14487.0,12297.0,10.0,2828.816838576904,635819.0,,2.766281855804836,84000010.0,USA,6.529497907090424e-06,,2020-11-12,,
Diamond Princess,US,2020-11-13 05:30:30,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2020-11-12,,
District of Columbia,US,2020-11-13 05:30:30,38.8974,-77.0268,18507,657,14103.0,3747.0,11.0,2622.3204000289056,571530.0,,3.550008105041336,84000011.0,USA,80982.04885873022,,2020-11-12,,
Florida,US,2020-11-13 05:30:30,27.7663,-81.6868,863619,17372,,,12.0,4020.99625300375,12553630.0,,2.0115351792862364,84000012.0,USA,58449.50052233157,,2020-11-12,,
Georgia,US,2020-11-13 05:30:30,33.0406,-83.6431,416876,8881,,,13.0,3926.3388112162434,3807413.0,,2.130369702261584,84000013.0,USA,35860.04814916011,,2020-11-12,,
Grand Princess,US,2020-11-13 05:30:30,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-11-12,,
Guam,US,2020-11-13 05:30:30,13.4443,144.7937,5850,91,3865.0,1894.0,66.0,3562.099263832819,75449.0,,1.5555555555555556,316.0,GUM,45941.33800973032,,2020-11-12,,
Hawaii,US,2020-11-13 05:30:30,21.0943,-157.4983,16534,222,11958.0,4354.0,15.0,1167.7609275414727,580075.0,,1.342687794846982,84000015.0,USA,40969.45204086245,,2020-11-12,,
Idaho,US,2020-11-13 05:30:30,44.2405,-114.4788,78279,749,33715.0,43815.0,16.0,4380.310732961588,417446.0,,0.9568338890379284,84000016.0,USA,23359.307020169945,,2020-11-12,,
Illinois,US,2020-11-13 05:30:30,40.3495,-88.9861,536542,10846,,,17.0,4234.134936091664,8765100.0,,2.021463370994256,84000017.0,USA,69170.01116098468,,2020-11-12,,
Indiana,US,2020-11-13 05:30:30,39.8494,-86.2583,230965,5094,142017.0,83854.0,18.0,3430.7410379846524,3370098.0,,2.205528976251813,84000018.0,USA,5.0059244953261325e-06,,2020-11-12,,
Iowa,US,2020-11-13 05:30:30,42.0115,-93.2105,173404,1946,105384.0,66074.0,19.0,5496.0428770201615,964756.0,,1.122234781204586,84000019.0,USA,30577.958650679702,,2020-11-12,,
Kansas,US,2020-11-13 05:30:30,38.5266,-96.7265,110873,1217,2913.0,106982.0,20.0,3813.938353366647,700505.0,,1.0952912376700987,84000020.0,USA,24044.953616397,,2020-11-12,,
Kentucky,US,2020-11-13 05:30:30,37.6681,-84.6701,129680,1622,23629.0,104429.0,21.0,2902.629623967556,2145460.0,,1.2507711289327577,84000021.0,USA,48021.86731213318,,2020-11-12,,
Louisiana,US,2020-11-13 05:30:30,31.1695,-91.8678,198531,6097,176107.0,16327.0,22.0,4270.591469529517,2958488.0,,3.0710569130261773,84000022.0,USA,63639.90316628356,,2020-11-12,,
Maine,US,2020-11-13 05:30:30,44.6939,-69.3819,8395,159,6292.0,1944.0,23.0,624.5294641023886,725560.0,,1.893984514592019,84000023.0,USA,53976.60488077773,,2020-11-12,,
