Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-12-01 04:31:33,32.3182,-86.9023,1549285,20652,,,1.0,31597.52283464728,,,1.3330019976957113,84000001.0,USA,,
Alaska,US,2022-12-01 04:31:33,61.3707,-152.4044,299869,1436,,,2.0,40991.189878954814,,,0.4788757757554132,84000002.0,USA,,
American Samoa,US,2022-12-01 04:31:33,-14.271,-170.132,8263,34,,,60.0,14850.559838967669,,,0.4114728306910323,16.0,ASM,,
Arizona,US,2022-12-01 04:31:33,33.7298,-111.4312,2337547,31751,,,4.0,32114.821884131503,,,1.3583042394441696,84000004.0,USA,,
Arkansas,US,2022-12-01 04:31:33,34.9697,-92.3731,968871,12564,,,5.0,32105.166538317266,,,1.2967670618689175,84000005.0,USA,,
California,US,2022-12-01 04:31:33,36.1162,-119.6816,11541617,97435,,,6.0,29118.6451341905,,,0.847678451485143,84000006.0,USA,,
Colorado,US,2022-12-01 04:31:33,39.0598,-105.3111,1708264,13609,,,8.0,29663.870682733155,,,0.796656722848459,84000008.0,USA,,
Connecticut,US,2022-12-01 04:31:33,41.5978,-72.7554,926947,11587,,,9.0,25999.22530780832,,,1.250017530667881,84000009.0,USA,,
Delaware,US,2022-12-01 04:31:33,39.3185,-75.5071,316956,3172,,,10.0,32549.57053249042,,,1.0007698229407236,84000010.0,USA,,
Diamond Princess,US,2022-12-01 04:31:33,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-12-01 04:31:33,38.8974,-77.0268,171317,1403,,,11.0,24274.4941898607,,,0.8189496664078871,84000011.0,USA,,
Florida,US,2022-12-01 04:31:33,27.7663,-81.6868,7239478,82875,,,12.0,33706.89379425775,,,1.1447648573557376,84000012.0,USA,,
Georgia,US,2022-12-01 04:31:33,33.0406,-83.6431,2943519,41070,,,13.0,27723.478663325368,,,1.3952687242718664,84000013.0,USA,,
Grand Princess,US,2022-12-01 04:31:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-12-01 04:31:33,13.4443,144.7937,59330,409,,,66.0,36126.3844996925,,,0.689364571043317,316.0,GUM,,
Hawaii,US,2022-12-01 04:31:33,21.0943,-157.4983,367352,1737,,,15.0,25945.28318944085,,,0.4728434852675363,84000015.0,USA,,
Idaho,US,2022-12-01 04:31:33,44.2405,-114.4788,506232,5268,,,16.0,28327.56502981145,,,1.0406295927558906,84000016.0,USA,,
Illinois,US,2022-12-01 04:31:33,40.3495,-88.9861,3877441,40303,,,17.0,30598.92496903168,,,1.0394226501447734,84000017.0,USA,,
Indiana,US,2022-12-01 04:31:33,39.8494,-86.2583,1965757,25138,,,18.0,29199.243221291523,,,1.2801175323297844,84000018.0,USA,,
Iowa,US,2022-12-01 04:31:33,42.0115,-93.2105,873597,10294,,,19.0,27688.672517566964,,,1.1783465373621933,84000019.0,USA,,
