Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-14 04:32:27,32.3182,-86.9023,1627670,20892,,,1.0,33196.17758660952,,,1.2835525628659372,84000001.0,USA,,
Alaska,US,2023-02-14 04:32:27,61.3707,-152.4044,305060,1473,,,2.0,41700.78395724118,,,0.4828558316396774,84000002.0,USA,,
American Samoa,US,2023-02-14 04:32:27,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-14 04:32:27,33.7298,-111.4312,2404386,32936,,,4.0,33033.10185022993,,,1.3698299690648672,84000004.0,USA,,
Arkansas,US,2023-02-14 04:32:27,34.9697,-92.3731,999652,12925,,,5.0,33125.146629801005,,,1.2929499465814105,84000005.0,USA,,
California,US,2023-02-14 04:32:27,36.1162,-119.6816,12036521,100210,,,6.0,30451.101169377383,,,0.8336168156884857,84000006.0,USA,,
Colorado,US,2023-02-14 04:32:27,39.0598,-105.3111,1753754,14083,,,8.0,30453.800972991296,,,0.8030202639594834,84000008.0,USA,,
Connecticut,US,2023-02-14 04:32:27,41.5978,-72.7554,971466,12036,,,9.0,27247.904586643377,,,1.2389522638980677,84000009.0,USA,,
Delaware,US,2023-02-14 04:32:27,39.3185,-75.5071,327873,3288,,,10.0,33670.68406718671,,,1.002827314234475,84000010.0,USA,,
Diamond Princess,US,2023-02-14 04:32:27,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-14 04:32:27,38.8974,-77.0268,176845,1425,,,11.0,25057.775498087845,,,0.8057903814074472,84000011.0,USA,,
Florida,US,2023-02-14 04:32:27,27.7663,-81.6868,7483857,85710,,,12.0,34844.71851014844,,,1.1452650685335115,84000012.0,USA,,
Georgia,US,2023-02-14 04:32:27,33.0406,-83.6431,3042823,42161,,,13.0,28658.771530530525,,,1.3855883171646857,84000013.0,USA,,
Grand Princess,US,2023-02-14 04:32:27,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-14 04:32:27,13.4443,144.7937,60903,417,,,66.0,37084.19341285644,,,0.6846953352051623,316.0,GUM,,
Hawaii,US,2023-02-14 04:32:27,21.0943,-157.4983,378481,1805,,,15.0,26731.30056954301,,,0.476906370465096,84000015.0,USA,,
Idaho,US,2023-02-14 04:32:27,44.2405,-114.4788,516578,5378,,,16.0,28906.503121039244,,,1.0410818888919002,84000016.0,USA,,
Illinois,US,2023-02-14 04:32:27,40.3495,-88.9861,4040139,41261,,,17.0,31882.860403410054,,,1.0212767432011622,84000017.0,USA,,
Indiana,US,2023-02-14 04:32:27,39.8494,-86.2583,2033879,25959,,,18.0,30211.12355376437,,,1.2763296144952576,84000018.0,USA,,
Iowa,US,2023-02-14 04:32:27,42.0115,-93.2105,897136,10625,,,19.0,28434.74154297686,,,1.184324338784755,84000019.0,USA,,
Kansas,US,2023-02-14 04:32:27,38.5266,-96.7265,930498,9995,,,20.0,31939.50257335804,,,1.074155989588371,84000020.0,USA,,
Kentucky,US,2023-02-14 04:32:27,37.6681,-84.6701,1704713,18000,,,21.0,38156.61978842229,,,1.0558962124416251,84000021.0,USA,,
Louisiana,US,2023-02-14 04:32:27,31.1695,-91.8678,1555480,18624,,,22.0,33459.86077249282,,,1.1973152981716255,84000022.0,USA,,
Maine,US,2023-02-14 04:32:27,44.6939,-69.3819,313881,2897,,,23.0,23350.557798918624,,,0.9229612496455664,84000023.0,USA,,
Maryland,US,2023-02-14 04:32:27,39.0639,-76.8021,1353559,16360,,,24.0,22388.86279128237,,,1.208665451598342,84000024.0,USA,,
Massachusetts,US,2023-02-14 04:32:27,42.2302,-71.5301,2206312,23901,,,25.0,32010.316136242523,,,1.0833010018528657,84000025.0,USA,,
Michigan,US,2023-02-14 04:32:27,43.3266,-84.5361,3036304,41809,,,26.0,30402.998661140336,,,1.3769701584558067,84000026.0,USA,,
Minnesota,US,2023-02-14 04:32:27,45.6945,-93.9002,1761893,14682,,,27.0,31241.27602652088,,,0.8333082655984217,84000027.0,USA,,
Mississippi,US,2023-02-14 04:32:27,32.7416,-89.6787,981020,13257,,,28.0,32962.73136862435,,,1.3513485963588918,84000028.0,USA,,
Missouri,US,2023-02-14 04:32:27,38.4561,-92.2884,1761614,22670,,,29.0,28702.805148997268,,,1.286888046984186,84000029.0,USA,,
Montana,US,2023-02-14 04:32:27,46.9219,-110.4544,327175,3645,,,30.0,30612.06349681599,,,1.1140826774661878,84000030.0,USA,,
Nebraska,US,2023-02-14 04:32:27,41.1254,-98.2681,561712,4790,,,31.0,29037.92788284581,,,0.8527501637850001,84000031.0,USA,,
Nevada,US,2023-02-14 04:32:27,38.3135,-117.0554,885416,11894,,,32.0,28745.816770319427,,,1.3433233643846507,84000032.0,USA,,
New Hampshire,US,2023-02-14 04:32:27,43.4525,-71.5639,374983,2962,,,33.0,27578.507491665507,,,0.7898919432088494,84000033.0,USA,,
New Jersey,US,2023-02-14 04:32:27,40.2989,-74.521,3024957,35877,,,34.0,34056.432028587544,,,1.1860333882432048,84000034.0,USA,,
New Mexico,US,2023-02-14 04:32:27,34.8405,-106.2485,666640,9004,,,35.0,31792.76898593066,,,1.3506540261610465,84000035.0,USA,,
New York,US,2023-02-14 04:32:27,42.1657,-74.9481,6750201,76817,,,36.0,34699.05072906704,,,1.1379957426452931,84000036.0,USA,,
North Carolina,US,2023-02-14 04:32:27,35.6301,-79.8064,3438259,28235,,,37.0,32782.527294785206,,,0.8212004971120559,84000037.0,USA,,
North Dakota,US,2023-02-14 04:32:27,47.5289,-99.784,285060,2458,,,38.0,37349.585729245126,,,0.8635863779613319,84000038.0,USA,,
Northern Mariana Islands,US,2023-02-14 04:32:27,15.0979,145.6739,13582,41,,,69.0,24630.059480632524,,,0.301870122220586,580.0,MNP,,
Ohio,US,2023-02-14 04:32:27,40.3888,-82.7649,3364860,41730,,,39.0,28786.3051903055,,,1.2343752786148607,84000039.0,USA,,
Oklahoma,US,2023-02-14 04:32:27,35.5653,-96.9289,1278295,17767,,,40.0,32304.886742915223,,,1.3898982629205308,84000040.0,USA,,
Oregon,US,2023-02-14 04:32:27,44.572,-122.0709,954077,9250,,,41.0,22620.590141111217,,,0.9695234242099956,84000041.0,USA,,
Pennsylvania,US,2023-02-14 04:32:27,40.5908,-77.2098,3491219,49921,,,42.0,27270.91079362746,,,1.429901704820007,84000042.0,USA,,
Puerto Rico,US,2023-02-14 04:32:27,18.2208,-66.5901,1092106,5750,,,72.0,34195.69940013038,,,0.5265056688636451,630.0,PRI,,
Rhode Island,US,2023-02-14 04:32:27,41.6809,-71.5118,457162,3841,,,44.0,43154.5054046732,,,0.8401835673131187,84000044.0,USA,,
South Carolina,US,2023-02-14 04:32:27,33.8569,-80.945,1818546,19330,,,45.0,35320.39262619753,,,1.062937093700132,84000045.0,USA,,
South Dakota,US,2023-02-14 04:32:27,44.2998,-99.4388,275672,3153,,,46.0,31161.385347348525,,,1.143750544124902,84000046.0,USA,,
Tennessee,US,2023-02-14 04:32:27,35.7478,-86.6923,2498002,29115,,,47.0,36423.2629011942,,,1.1681236049735306,84000047.0,USA,,
Texas,US,2023-02-14 04:32:27,31.0545,-97.5635,8400059,92919,,,48.0,28969.83540524256,,,1.106170801895558,84000048.0,USA,,
Utah,US,2023-02-14 04:32:27,40.15,-111.8624,1083959,5270,,,49.0,33810.76732758196,,,0.486180750378935,84000049.0,USA,,
Vermont,US,2023-02-14 04:32:27,44.0459,-72.7107,150985,901,,,50.0,24196.740647671675,,,0.5967480213266219,84000050.0,USA,,
Virgin Islands,US,2023-02-14 04:32:27,18.3358,-64.8963,24685,130,,,78.0,23012.45478614312,,,0.5266356086692323,850.0,VIR,,
Virginia,US,2023-02-14 04:32:27,37.7693,-78.17,2269006,23462,,,51.0,26583.105256985546,,,1.0340210647305472,84000051.0,USA,,
Washington,US,2023-02-14 04:32:27,47.4009,-121.4905,1915286,15510,,,53.0,25151.84389327598,,,0.8098007294994064,84000053.0,USA,,
West Virginia,US,2023-02-14 04:32:27,38.4912,-80.9545,637762,7910,,,54.0,35586.478118145445,,,1.2402745851900865,84000054.0,USA,,
