Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-02-02 04:32:38,32.3182,-86.9023,1223896,17146,,,1.0,24961.244578778897,,,1.400936027244145,84000001.0,USA,,,2022-02-01,,
Alaska,US,2022-02-02 04:32:38,61.3707,-152.4044,216939,1085,,,2.0,29654.908447190533,3741734.0,,0.5001405925167904,84000002.0,USA,511483.7774846387,,2022-02-01,,
American Samoa,US,2022-02-02 04:32:38,-14.271,-170.132,18,0,,,60.0,32.350245322693695,2140.0,,0.0,16.0,ASM,3846.084721698028,,2022-02-01,,
Arizona,US,2022-02-02 04:32:38,33.7298,-111.4312,1878211,26345,,,4.0,25804.149275208805,17479247.0,,1.4026645568575629,84000004.0,USA,240141.8684089517,,2022-02-01,,
Arkansas,US,2022-02-02 04:32:38,34.9697,-92.3731,781396,9667,,,5.0,25892.86779393228,4828334.0,,1.2371448023793314,84000005.0,USA,159994.9499702433,,2022-02-01,,
California,US,2022-02-02 04:32:38,36.1162,-119.6816,8481477,80126,,,6.0,21461.490536738467,137293965.0,,0.94548150971378,84000006.0,USA,347472.13539466,,2022-02-01,,
Colorado,US,2022-02-02 04:32:38,39.0598,-105.3111,1375453,12080,,,8.0,21820.01397528902,15953369.0,,0.8884594968632541,84000008.0,USA,277029.0042814951,,2022-02-01,,
Connecticut,US,2022-02-02 04:32:38,41.5978,-72.7554,700640,10076,,,9.0,19651.713873244986,12796053.0,,1.4381137245946565,84000009.0,USA,358906.6742733474,,2022-02-01,,
Delaware,US,2022-02-02 04:32:38,39.3185,-75.5071,248447,2544,,,10.0,25514.087602334857,3031748.0,,1.0239608447676969,84000010.0,USA,3.113432002004592e-05,,2022-02-01,,
Diamond Princess,US,2022-02-02 04:32:38,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-02-01,,
District of Columbia,US,2022-02-02 04:32:38,38.8974,-77.0268,130949,1290,,,11.0,18554.61360908765,2907615.0,,0.9851163430037648,84000011.0,USA,411989.956769333,,2022-02-01,,
Florida,US,2022-02-02 04:32:38,27.7663,-81.6868,5555874,65271,,,12.0,25868.06049445525,51611690.0,,1.1748106598529773,84000012.0,USA,240303.2032657817,,2022-02-01,,
Georgia,US,2022-02-02 04:32:38,33.0406,-83.6431,2378278,33053,,,13.0,22399.76687375081,15919955.0,,1.3897870644222416,84000013.0,USA,149941.79849479484,,2022-02-01,,
Grand Princess,US,2022-02-02 04:32:38,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-02-01,,
Guam,US,2022-02-02 04:32:38,13.4443,144.7937,33108,294,,,66.0,20159.65511572256,321088.0,,0.8880028996013049,316.0,GUM,195512.3638334277,,2022-02-01,,
Hawaii,US,2022-02-02 04:32:38,21.0943,-157.4983,220356,1181,,,15.0,15563.271256158749,3394742.0,,0.5359509157908112,84000015.0,USA,239763.34018894364,,2022-02-01,,
Idaho,US,2022-02-02 04:32:38,44.2405,-114.4788,382466,4425,,,16.0,21401.90759709356,1164618.0,,1.1569655864835044,84000016.0,USA,65169.31393094263,,2022-02-01,,
Illinois,US,2022-02-02 04:32:38,40.3495,-88.9861,2929646,34827,,,17.0,23119.297534269142,51240460.0,,1.1424286157051593,84000017.0,USA,404365.4025731582,,2022-02-01,,
Indiana,US,2022-02-02 04:32:38,39.8494,-86.2583,1629098,21487,,,18.0,24198.52948931103,18332043.0,,1.3189507322456966,84000018.0,USA,2.72303129176279e-05,,2022-02-01,,
Iowa,US,2022-02-02 04:32:38,42.0115,-93.2105,719703,8501,,,19.0,22810.999438998184,1899032.0,,1.1811816818882233,84000019.0,USA,60189.85315698224,,2022-02-01,,
Kansas,US,2022-02-02 04:32:38,38.5266,-96.7265,730533,7533,,,20.0,25087.580672732154,2204606.0,,1.030675350262697,84000020.0,USA,75673.477009344,,2022-02-01,,
Kentucky,US,2022-02-02 04:32:38,37.6681,-84.6701,1169097,12975,,,21.0,26167.91784000306,9116893.0,,1.1098309207875825,84000021.0,USA,204063.5695584704,,2022-02-01,,
Louisiana,US,2022-02-02 04:32:38,31.1695,-91.8678,1174941,15744,,,22.0,24056.303634878208,12032035.0,,1.4078159538167694,84000022.0,USA,258820.56722668288,,2022-02-01,,
