Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-09-22 04:33:15,32.3182,-86.9023,1512134,20322,,,1.0,30839.831660441123,,,1.343928514271883,84000001.0,USA,,
Alaska,US,2022-09-22 04:33:15,61.3707,-152.4044,297562,1364,,,2.0,40675.82992160427,,,0.4583918645525974,84000002.0,USA,,
American Samoa,US,2022-09-22 04:33:15,-14.271,-170.132,8217,34,,,60.0,14767.886989809673,,,0.4137763173907752,16.0,ASM,,
Arizona,US,2022-09-22 04:33:15,33.7298,-111.4312,2268158,31326,,,4.0,31161.508271306604,,,1.3811207155762515,84000004.0,USA,,
Arkansas,US,2022-09-22 04:33:15,34.9697,-92.3731,947967,12028,,,5.0,31412.47741735381,,,1.2688205391115936,84000005.0,USA,,
California,US,2022-09-22 04:33:15,36.1162,-119.6816,11225890,95533,,,6.0,28360.375977833493,,,0.853414053328562,84000006.0,USA,,
Colorado,US,2022-09-22 04:33:15,39.0598,-105.3111,1648405,13260,,,8.0,28624.423831896445,,,0.8044139638013716,84000008.0,USA,,
Connecticut,US,2022-09-22 04:33:15,41.5978,-72.7554,890231,11343,,,9.0,24969.406390004508,,,1.2741636721255494,84000009.0,USA,,
Delaware,US,2022-09-22 04:33:15,39.3185,-75.5071,306738,3088,,,10.0,31500.24030463233,,,1.0067223493665605,84000010.0,USA,,
Diamond Princess,US,2022-09-22 04:33:15,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-09-22 04:33:15,38.8974,-77.0268,167857,1383,,,11.0,23784.234905044144,,,0.8239155948217828,84000011.0,USA,,
Florida,US,2022-09-22 04:33:15,27.7663,-81.6868,7109769,81007,,,12.0,33102.970764564256,,,1.1393759769128926,84000012.0,USA,,
Georgia,US,2022-09-22 04:33:15,33.0406,-83.6431,2900354,40171,,,13.0,27316.929917928297,,,1.385037826417051,84000013.0,USA,,
Grand Princess,US,2022-09-22 04:33:15,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-09-22 04:33:15,13.4443,144.7937,58452,400,,,66.0,35591.765157189046,,,0.6843221788818176,316.0,GUM,,
Hawaii,US,2022-09-22 04:33:15,21.0943,-157.4983,343204,1679,,,15.0,24239.76178637617,,,0.4892134124310905,84000015.0,USA,,
Idaho,US,2022-09-22 04:33:15,44.2405,-114.4788,494087,5164,,,16.0,27647.95908374905,,,1.0451600629039015,84000016.0,USA,,
Illinois,US,2022-09-22 04:33:15,40.3495,-88.9861,3743788,39598,,,17.0,29544.19889611761,,,1.0576987799522837,84000017.0,USA,,
Indiana,US,2022-09-22 04:33:15,39.8494,-86.2583,1917862,24614,,,18.0,28487.813602023343,,,1.2848161129424327,84000018.0,USA,,
Iowa,US,2022-09-22 04:33:15,42.0115,-93.2105,853840,10051,,,19.0,27062.474049704128,,,1.1771526281270497,84000019.0,USA,,
Kansas,US,2022-09-22 04:33:15,38.5266,-96.7265,876050,9079,,,20.0,30076.435289845173,,,1.0361541209352436,84000020.0,USA,,
Kentucky,US,2022-09-22 04:33:15,37.6681,-84.6701,1568985,16920,,,21.0,35118.61767859913,,,1.0784041912446585,84000021.0,USA,,
Louisiana,US,2022-09-22 04:33:15,31.1695,-91.8678,1451304,17993,,,22.0,31218.935491656543,,,1.2397816033029607,84000022.0,USA,,
