Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-08 04:32:56,32.3182,-86.9023,1617850,20882,,,1.0,32995.899604032886,,,1.2907253453657632,84000001.0,USA,,
Alaska,US,2023-02-08 04:32:56,61.3707,-152.4044,305060,1473,,,2.0,41700.78395724118,,,0.4828558316396774,84000002.0,USA,,
American Samoa,US,2023-02-08 04:32:56,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-08 04:32:56,33.7298,-111.4312,2401287,32882,,,4.0,32990.525665443514,,,1.3693490199214005,84000004.0,USA,,
Arkansas,US,2023-02-08 04:32:56,34.9697,-92.3731,998334,12896,,,5.0,33081.472487941566,,,1.2917520589301776,84000005.0,USA,,
California,US,2023-02-08 04:32:56,36.1162,-119.6816,12022003,99943,,,6.0,30382.352822821435,,,0.8332789798165608,84000006.0,USA,,
Colorado,US,2023-02-08 04:32:56,39.0598,-105.3111,1751425,14051,,,8.0,30413.3580702432,,,0.8022610160298043,84000008.0,USA,,
Connecticut,US,2023-02-08 04:32:56,41.5978,-72.7554,969669,11973,,,9.0,27197.50191218828,,,1.2347512398560745,84000009.0,USA,,
Delaware,US,2023-02-08 04:32:56,39.3185,-75.5071,326847,3265,,,10.0,33565.31972839415,,,0.998938341181042,84000010.0,USA,,
Diamond Princess,US,2023-02-08 04:32:56,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-08 04:32:56,38.8974,-77.0268,176425,1422,,,11.0,24998.26425542225,,,0.8060082187898541,84000011.0,USA,,
Florida,US,2023-02-08 04:32:56,27.7663,-81.6868,7483857,85710,,,12.0,34844.71851014844,,,1.1452650685335115,84000012.0,USA,,
Georgia,US,2023-02-08 04:32:56,33.0406,-83.6431,3035874,42054,,,13.0,28593.322503963533,,,1.3852353556175256,84000013.0,USA,,
Grand Princess,US,2023-02-08 04:32:56,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-08 04:32:56,13.4443,144.7937,60852,416,,,66.0,37053.1392141461,,,0.683625846315651,316.0,GUM,,
Hawaii,US,2023-02-08 04:32:56,21.0943,-157.4983,377743,1797,,,15.0,26679.177213759434,,,0.4757202648361452,84000015.0,USA,,
Idaho,US,2023-02-08 04:32:56,44.2405,-114.4788,515706,5373,,,16.0,28857.708029646376,,,1.0418726949075636,84000016.0,USA,,
Illinois,US,2023-02-08 04:32:56,40.3495,-88.9861,4029905,41180,,,17.0,31802.09853027438,,,1.0218603168064757,84000017.0,USA,,
