Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-22 04:32:36,32.3182,-86.9023,1633743,20899,,,1.0,33320.03585424576,,,1.2792097655506405,84000001.0,USA,,
Alaska,US,2023-02-22 04:32:36,61.3707,-152.4044,306623,1486,,,2.0,41914.4413535736,,,0.4846342250907466,84000002.0,USA,,
American Samoa,US,2023-02-22 04:32:36,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-22 04:32:36,33.7298,-111.4312,2407765,33003,,,4.0,33079.52486681375,,,1.370690245933469,84000004.0,USA,,
Arkansas,US,2023-02-22 04:32:36,34.9697,-92.3731,1002171,12952,,,5.0,33208.61792217122,,,1.2923942121653889,84000005.0,USA,,
California,US,2023-02-22 04:32:36,36.1162,-119.6816,12074388,100491,,,6.0,30520.593589482425,,,0.8340488906339596,84000006.0,USA,,
Colorado,US,2023-02-22 04:32:36,39.0598,-105.3111,1758135,14105,,,8.0,30529.87669516366,,,0.802270587867257,84000008.0,USA,,
Connecticut,US,2023-02-22 04:32:36,41.5978,-72.7554,973527,12086,,,9.0,27305.71199457435,,,1.241465311182946,84000009.0,USA,,
Delaware,US,2023-02-22 04:32:36,39.3185,-75.5071,328915,3308,,,10.0,33777.69151457643,,,1.0057309639268504,84000010.0,USA,,
Diamond Princess,US,2023-02-22 04:32:36,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-22 04:32:36,38.8974,-77.0268,177215,1426,,,11.0,25110.202069007537,,,0.8046722907203114,84000011.0,USA,,
Florida,US,2023-02-22 04:32:36,27.7663,-81.6868,7516906,86294,,,12.0,34998.594125628784,,,1.1479989240253905,84000012.0,USA,,
Georgia,US,2023-02-22 04:32:36,33.0406,-83.6431,3049248,42245,,,13.0,28719.285272895315,,,1.3854235536105952,84000013.0,USA,,
