Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-05-04 04:31:26,32.3182,-86.9023,1301463,19585,,,1.0,26543.216297161947,,,1.5048449322032205,84000001.0,USA,,,2022-05-03,,
Alaska,US,2022-05-04 04:31:26,61.3707,-152.4044,253002,1252,,,2.0,34584.612019766384,,,0.4948577481600936,84000002.0,USA,,,2022-05-03,,
American Samoa,US,2022-05-04 04:31:26,-14.271,-170.132,5869,26,,,60.0,10547.977211049409,,,0.4430056227636735,16.0,ASM,,,2022-05-03,,
Arizona,US,2022-05-04 04:31:26,33.7298,-111.4312,2021524,29951,,,4.0,27773.081437291763,19216103.0,,1.481604967341471,84000004.0,USA,264003.98586728954,,2022-05-03,,
Arkansas,US,2022-05-04 04:31:26,34.9697,-92.3731,836117,11398,,,5.0,27706.139961375888,5123051.0,,1.3632063455234136,84000005.0,USA,169760.8923574891,,2022-05-03,,
California,US,2022-05-04 04:31:26,36.1162,-119.6816,9260805,90264,,,6.0,23440.55914039562,161137197.0,,0.9764965796383156,84000006.0,USA,407816.0750408804,,2022-05-03,,
Colorado,US,2022-05-04 04:31:26,39.0598,-105.3111,1442179,12540,,,8.0,24071.740743107515,17429044.0,,0.8988420375291799,84000008.0,USA,302653.9851800812,,2022-05-03,,
Connecticut,US,2022-05-04 04:31:26,41.5978,-72.7554,762097,10855,,,9.0,21375.47412031626,13997768.0,,1.4243593663273837,84000009.0,USA,392612.6564285007,,2022-05-03,,
Delaware,US,2022-05-04 04:31:26,39.3185,-75.5071,263269,2919,,,10.0,27036.22232902428,3295615.0,,1.1087518849541724,84000010.0,USA,3.384408337133022e-05,,2022-05-03,,
Diamond Princess,US,2022-05-04 04:31:26,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-05-03,,
District of Columbia,US,2022-05-04 04:31:26,38.8974,-77.0268,141943,1340,,,11.0,20112.39123257702,,,0.9440409178332148,84000011.0,USA,,,2022-05-03,,
Florida,US,2022-05-04 04:31:26,27.7663,-81.6868,5941724,74010,,,12.0,27664.571923941523,57150203.0,,1.245598078941398,84000012.0,USA,266090.4312218741,,2022-05-03,,
Georgia,US,2022-05-04 04:31:26,33.0406,-83.6431,2515139,37806,,,13.0,23688.78964321192,17848463.0,,1.5031375999497445,84000013.0,USA,168105.41503338428,,2022-05-03,,
Grand Princess,US,2022-05-04 04:31:26,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-05-03,,
Guam,US,2022-05-04 04:31:26,13.4443,144.7937,48254,354,,,66.0,29382.1432268357,389538.0,,0.733617938409251,316.0,GUM,237191.96974955703,,2022-05-03,,
Hawaii,US,2022-05-04 04:31:26,21.0943,-157.4983,248405,1418,,,15.0,17544.311915201375,3776634.0,,0.5708419717799561,84000015.0,USA,266735.5523663156,,2022-05-03,,
Idaho,US,2022-05-04 04:31:26,44.2405,-114.4788,446227,4927,,,16.0,24969.824824502743,1221588.0,,1.1041465442476588,84000016.0,USA,68357.22259682776,,2022-05-03,,
Illinois,US,2022-05-04 04:31:26,40.3495,-88.9861,3151719,37915,,,17.0,24871.800193515992,,,1.1442042573713953,84000017.0,USA,,,2022-05-03,,
Indiana,US,2022-05-04 04:31:26,39.8494,-86.2583,1703579,23591,,,18.0,25304.866047881093,19392241.0,,1.3847904910779012,84000018.0,USA,2.880512502638432e-05,,2022-05-03,,
Iowa,US,2022-05-04 04:31:26,42.0115,-93.2105,764451,9529,,,19.0,24229.288098203844,,,1.2465154731957968,84000019.0,USA,,,2022-05-03,,
Kansas,US,2022-05-04 04:31:26,38.5266,-96.7265,776078,8636,,,20.0,26661.561369629228,,,1.111833508210651,84000020.0,USA,,,2022-05-03,,
Kentucky,US,2022-05-04 04:31:26,37.6681,-84.6701,1329439,15582,,,21.0,29756.855526355663,,,1.1720733331879083,84000021.0,USA,,,2022-05-03,,
Louisiana,US,2022-05-04 04:31:26,31.1695,-91.8678,1239063,17268,,,22.0,25258.42186166993,13453112.0,,1.4706032641465083,84000022.0,USA,289389.2910720501,,2022-05-03,,
Maine,US,2022-05-04 04:31:26,44.6939,-69.3819,247069,2291,,,23.0,18380.21085959655,4162464.0,,0.927271329061922,84000023.0,USA,309658.29794705,,2022-05-03,,
