Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-06 04:32:07,32.3182,-86.9023,1522135,20422,,,1.0,31043.801121108016,,,1.3416681174797245,84000001.0,USA,,
Alaska,US,2022-10-06 04:32:07,61.3707,-152.4044,298869,1393,,,2.0,40854.49288833906,,,0.4660904944975892,84000002.0,USA,,
American Samoa,US,2022-10-06 04:32:07,-14.271,-170.132,8247,34,,,60.0,14821.804065347496,,,0.4122711288953559,16.0,ASM,,
Arizona,US,2022-10-06 04:32:07,33.7298,-111.4312,2275235,31406,,,4.0,31258.73694498632,,,1.3803409318158344,84000004.0,USA,,
Arkansas,US,2022-10-06 04:32:07,34.9697,-92.3731,952892,12235,,,5.0,31575.675557458337,,,1.2839860131053678,84000005.0,USA,,
California,US,2022-10-06 04:32:07,36.1162,-119.6816,11288795,95996,,,6.0,28525.990552341234,,,0.8525937622019486,84000006.0,USA,,
Colorado,US,2022-10-06 04:32:07,39.0598,-105.3111,1657612,13334,,,8.0,28784.302666418465,,,0.80441019973311,84000008.0,USA,,
Connecticut,US,2022-10-06 04:32:07,41.5978,-72.7554,899885,11385,,,9.0,25240.184030065466,,,1.2651616595453865,84000009.0,USA,,
Delaware,US,2022-10-06 04:32:07,39.3185,-75.5071,309410,3112,,,10.0,31774.63944035721,,,1.0057852040981223,84000010.0,USA,,
Diamond Princess,US,2022-10-06 04:32:07,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-10-06 04:32:07,38.8974,-77.0268,168642,1392,,,11.0,23895.46425145484,,,0.8254171558686448,84000011.0,USA,,
Florida,US,2022-10-06 04:32:07,27.7663,-81.6868,7150188,81533,,,12.0,33291.16098218355,,,1.140291695826739,84000012.0,USA,,
Georgia,US,2022-10-06 04:32:07,33.0406,-83.6431,2909760,40374,,,13.0,27405.520153054087,,,1.3875371164632135,84000013.0,USA,,
Grand Princess,US,2022-10-06 04:32:07,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-10-06 04:32:07,13.4443,144.7937,58600,401,,,66.0,35681.88322403473,,,0.6843003412969283,316.0,GUM,,
Hawaii,US,2022-10-06 04:32:07,21.0943,-157.4983,357232,1694,,,15.0,25230.52931338426,,,0.4742016392708379,84000015.0,USA,,
Idaho,US,2022-10-06 04:32:07,44.2405,-114.4788,496615,5185,,,16.0,27789.420082649485,,,1.0440683426799433,84000016.0,USA,,
Illinois,US,2022-10-06 04:32:07,40.3495,-88.9861,3769278,39747,,,17.0,29745.353884023458,,,1.0544990313794844,84000017.0,USA,,
Indiana,US,2022-10-06 04:32:07,39.8494,-86.2583,1925645,24708,,,18.0,28603.421843525888,,,1.2851797709338948,84000018.0,USA,,
Iowa,US,2022-10-06 04:32:07,42.0115,-93.2105,857784,10097,,,19.0,27187.479200144528,,,1.1771028603937588,84000019.0,USA,,
Kansas,US,2022-10-06 04:32:07,38.5266,-96.7265,880403,9573,,,20.0,30227.877942439434,,,1.0870589678106544,84000020.0,USA,,
Kentucky,US,2022-10-06 04:32:07,37.6681,-84.6701,1588154,17055,,,21.0,35547.6777284282,,,1.073888300504863,84000021.0,USA,,
Louisiana,US,2022-10-06 04:32:07,31.1695,-91.8678,1456658,18088,,,22.0,31334.105146410016,,,1.2417465184003382,84000022.0,USA,,
Maine,US,2022-10-06 04:32:07,44.6939,-69.3819,290954,2586,,,23.0,21644.94886223304,,,0.8888002914550066,84000023.0,USA,,
Maryland,US,2022-10-06 04:32:07,39.0639,-76.8021,1253043,15418,,,24.0,20726.254118643395,,,1.2304446056520009,84000024.0,USA,,
Massachusetts,US,2022-10-06 04:32:07,42.2302,-71.5301,2050942,21706,,,25.0,29756.127781155843,,,1.058342946802006,84000025.0,USA,,
Michigan,US,2022-10-06 04:32:07,43.3266,-84.5361,2849047,38767,,,26.0,28527.96430348407,,,1.360700613222597,84000026.0,USA,,
Minnesota,US,2022-10-06 04:32:07,45.6945,-93.9002,1664797,13651,,,27.0,29519.60340674711,,,0.8199798533995436,84000027.0,USA,,
Mississippi,US,2022-10-06 04:32:07,32.7416,-89.6787,929079,12928,,,28.0,31217.489446932934,,,1.3914855464390004,84000028.0,USA,,
Missouri,US,2022-10-06 04:32:07,38.4561,-92.2884,1659599,21714,,,29.0,27040.089105729632,,,1.308414368575881,84000029.0,USA,,
Montana,US,2022-10-06 04:32:07,46.9219,-110.4544,310731,3520,,,30.0,29073.483922760388,,,1.1328126257116284,84000030.0,USA,,
Nebraska,US,2022-10-06 04:32:07,41.1254,-98.2681,538146,4548,,,31.0,27819.67402947052,,,0.8451238139835658,84000031.0,USA,,
Nevada,US,2022-10-06 04:32:07,38.3135,-117.0554,848615,11516,,,32.0,27551.03962266846,,,1.357034697713333,84000032.0,USA,,
New Hampshire,US,2022-10-06 04:32:07,43.4525,-71.5639,351439,2708,,,33.0,25846.96306788722,,,0.7705352773130285,84000033.0,USA,,
New Jersey,US,2022-10-06 04:32:07,40.2989,-74.521,2750373,34766,,,34.0,30965.03227244632,,,1.2640467311161068,84000034.0,USA,,
New Mexico,US,2022-10-06 04:32:07,34.8405,-106.2485,619786,8586,,,35.0,29558.25200815136,,,1.3853168674348888,84000035.0,USA,,
New York,US,2022-10-06 04:32:07,42.1657,-74.9481,6141382,71917,,,36.0,31569.4489044962,,,1.1710230694003405,84000036.0,USA,,
North Carolina,US,2022-10-06 04:32:07,35.6301,-79.8064,3210837,26852,,,37.0,30614.14267849113,,,0.8362928420221892,84000037.0,USA,,
North Dakota,US,2022-10-06 04:32:07,47.5289,-99.784,270230,2375,,,38.0,35339.119389236046,,,0.881896430083251,84000038.0,USA,,
Northern Mariana Islands,US,2022-10-06 04:32:07,15.0979,145.6739,13171,40,,,69.0,23884.738140142174,,,0.3036975172727963,580.0,MNP,,
Ohio,US,2022-10-06 04:32:07,40.3888,-82.7649,3143746,40188,,,39.0,26894.679658827456,,,1.2677869013590792,84000039.0,USA,,
Oklahoma,US,2022-10-06 04:32:07,35.5653,-96.9289,1199697,16906,,,40.0,30318.56943101175,,,1.409189153594616,84000040.0,USA,,
Oregon,US,2022-10-06 04:32:07,44.572,-122.0709,899013,8590,,,41.0,21315.05591742681,,,0.9554923010012092,84000041.0,USA,,
Pennsylvania,US,2022-10-06 04:32:07,40.5908,-77.2098,3266934,47323,,,42.0,25518.956468405027,,,1.448544721136087,84000042.0,USA,,
Puerto Rico,US,2022-10-06 04:32:07,18.2208,-66.5901,960179,5167,,,72.0,30064.840275868635,,,0.5381288280622676,630.0,PRI,,
Rhode Island,US,2022-10-06 04:32:07,41.6809,-71.5118,425461,3669,,,44.0,40162.041079480936,,,0.862358712079368,84000044.0,USA,,
South Carolina,US,2022-10-06 04:32:07,33.8569,-80.945,1712281,18390,,,45.0,33256.47919072607,,,1.0740059604702732,84000045.0,USA,,
South Dakota,US,2022-10-06 04:32:07,44.2998,-99.4388,262213,3033,,,46.0,29640.008183944323,,,1.156693222685374,84000046.0,USA,,
Tennessee,US,2022-10-06 04:32:07,35.7478,-86.6923,2344097,27909,,,47.0,34299.03821457763,,,1.1911587595486737,84000047.0,USA,,
Texas,US,2022-10-06 04:32:07,31.0545,-97.5635,7977464,90668,,,48.0,27610.49750480077,,,1.1363359579370582,84000048.0,USA,,
Utah,US,2022-10-06 04:32:07,40.15,-111.8624,1038416,5021,,,49.0,32390.193508461434,,,0.4835249071662994,84000049.0,USA,,
