Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-06-29 04:32:12,32.3182,-86.9023,1352915,19739,,,1.0,27592.57503031193,,,1.458997793652964,84000001.0,USA,,,2022-06-28,,
Alaska,US,2022-06-29 04:32:12,61.3707,-152.4044,269311,1285,,,2.0,36814.00323971868,,,0.4771435255151108,84000002.0,USA,,,2022-06-28,,
American Samoa,US,2022-06-29 04:32:12,-14.271,-170.132,6414,31,,,60.0,11527.47074998652,,,0.4833177424384159,16.0,ASM,,,2022-06-28,,
Arizona,US,2022-06-29 04:32:12,33.7298,-111.4312,2109053,30452,,,4.0,28975.614795849324,19892664.0,,1.4438707799187598,84000004.0,USA,273299.04432333336,,2022-06-28,,
Arkansas,US,2022-06-29 04:32:12,34.9697,-92.3731,862823,11574,,,5.0,28591.088089219844,5261433.0,,1.3414106948933906,84000005.0,USA,174346.41215930524,,2022-06-28,,
California,US,2022-06-29 04:32:12,36.1162,-119.6816,10093305,92120,,,6.0,25534.49346547776,174357115.0,,0.9139136859186504,84000006.0,USA,441273.8685950421,,2022-06-28,,
Colorado,US,2022-06-29 04:32:12,39.0598,-105.3111,1548050,12906,,,8.0,26580.60727215139,18876149.0,,0.8331444228059321,84000008.0,USA,327782.8502643636,,2022-06-28,,
Connecticut,US,2022-06-29 04:32:12,41.5978,-72.7554,827615,11045,,,9.0,23141.895729572403,14648536.0,,1.3373329697300245,84000009.0,USA,410865.5488323941,,2022-06-28,,
Delaware,US,2022-06-29 04:32:12,39.3185,-75.5071,284461,2984,,,10.0,29212.51966595602,3416261.0,,1.049001444837781,84000010.0,USA,3.508304887015745e-05,,2022-06-28,,
Diamond Princess,US,2022-06-29 04:32:12,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-06-28,,
District of Columbia,US,2022-06-29 04:32:12,38.8974,-77.0268,155817,1349,,,11.0,22078.24594863046,,,0.8657591918725172,84000011.0,USA,,,2022-06-28,,
Florida,US,2022-06-29 04:32:12,27.7663,-81.6868,6447100,75671,,,12.0,30017.594497967824,59965382.0,,1.1737215182019822,84000012.0,USA,279197.8596255276,,2022-06-28,,
Georgia,US,2022-06-29 04:32:12,33.0406,-83.6431,2626597,38447,,,13.0,24738.554732160526,18722065.0,,1.4637570971108245,84000013.0,USA,176333.419135698,,2022-06-28,,
Grand Princess,US,2022-06-29 04:32:12,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-06-28,,
Guam,US,2022-06-29 04:32:12,13.4443,144.7937,51588,371,,,66.0,31412.23535429187,427734.0,,0.7191594944560751,316.0,GUM,260449.73786602853,,2022-06-28,,
Hawaii,US,2022-06-29 04:32:12,21.0943,-157.4983,303333,1489,,,15.0,21423.75864484925,4061878.0,,0.490879660307319,84000015.0,USA,286881.7237716404,,2022-06-28,,
Idaho,US,2022-06-29 04:32:12,44.2405,-114.4788,461626,4967,,,16.0,25831.51704051056,1243590.0,,1.075979255934458,84000016.0,USA,69588.40333171989,,2022-06-28,,
Illinois,US,2022-06-29 04:32:12,40.3495,-88.9861,3421334,38559,,,17.0,26999.54489571783,,,1.12701653799366,84000017.0,USA,,,2022-06-28,,
Indiana,US,2022-06-29 04:32:12,39.8494,-86.2583,1769015,23856,,,18.0,26276.84868837452,20215619.0,,1.3485470728060531,84000018.0,USA,3.002816604748004e-05,,2022-06-28,,
Iowa,US,2022-06-29 04:32:12,42.0115,-93.2105,792208,9679,,,19.0,25109.04670894782,,,1.2217750893704684,84000019.0,USA,,,2022-06-28,,
Kansas,US,2022-06-29 04:32:12,38.5266,-96.7265,802240,8945,,,20.0,27552.539822346647,,,1.1143751276953051,84000020.0,USA,,,2022-06-28,,
Kentucky,US,2022-06-29 04:32:12,37.6681,-84.6701,1398705,16151,,,21.0,31307.23757087862,,,1.1547109647852836,84000021.0,USA,,,2022-06-28,,
