Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-17 23:30:52,32.3182,-86.9023,4557,148,,,1,92.93958926697648,,594,,84000001.0,USA,,12.994968278276088,2020-04-17,82609,3.247750713188501
Alaska,US,2020-04-17 23:30:52,61.3707,-152.4044,309,9,128,172.0,2,42.23937010026725,,36,,84000002.0,USA,1580.9311266099985,11.650485436893204,2020-04-17,9450,2.912621359223301
American Samoa,US,,-14.271,-170.132,0,0,,,60,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-17,3,
Arizona,US,2020-04-17 23:30:52,33.7298,-111.4312,4511,169,539,3803.0,4,61.975207993386746,,566,,84000004.0,USA,676.3554620958611,12.547107071602747,2020-04-17,62213,3.746397694524496
Arkansas,US,2020-04-17 23:30:52,34.9697,-92.3731,1695,37,593,1065.0,5,56.16666953851211,,83,,84000005.0,USA,907.445152174929,4.896755162241888,2020-04-17,23494,2.182890855457228
California,US,2020-04-17 23:30:52,36.1162,-119.6816,29293,1023,,,6,74.13655263081503,,4892,,84000006.0,USA,660.0589360196814,16.778132180951403,2020-04-17,258800,3.4888881302700305
Colorado,US,2020-04-17 23:30:52,39.0598,-105.3111,14027,954,,,8,150.91853490071432,,1693,,84000008.0,USA,738.1574087586797,19.479921758140605,2020-04-17,41830,4.280289955125992
Connecticut,US,2020-04-17 23:30:52,41.5978,-72.7554,16809,1036,,,9,471.46274619687,,1946,,84000009.0,USA,1555.611091056625,11.577131298709023,2020-04-17,55462,6.163364864060919
Delaware,US,2020-04-17 23:30:52,39.3185,-75.5071,2317,77,378,1862.0,10,237.94266372550229,22012.0,209,,84000010.0,USA,2.260506652535933e-07,9.02028485110056,2020-04-17,13350,3.323262839879154
Diamond Princess,US,2020-04-17 23:30:52,,,49,0,0,49.0,88888,,,,,84088888.0,USA,,,2020-04-17,,0.0
District of Columbia,US,2020-04-17 23:30:52,38.8974,-77.0268,2476,86,573,1817.0,11,350.832944857166,,313,,84000011.0,USA,1791.4300976692846,12.64135702746365,2020-04-17,12643,3.4733441033925687
Florida,US,2020-04-17 23:30:52,27.7663,-81.6868,24759,725,,,12,115.27750805403754,,3665,,84000012.0,USA,1873.03252665772,14.80269800880488,2020-04-17,402285,2.9282281190678137
Georgia,US,2020-04-17 23:30:52,33.0406,-83.6431,17194,650,,,13,161.94136750509043,,3324,,84000013.0,USA,706.9851222849336,19.332325229731303,2020-04-17,71684,3.780388507618937
Grand Princess,US,2020-04-17 23:30:52,,,103,0,0,103.0,99999,,,,,84099999.0,USA,,,2020-04-17,,0.0
Guam,US,2020-04-17 23:30:52,13.4443,144.7937,136,5,97,34.0,66,82.81119656089972,,6,,316.0,GUM,655.1827022024124,4.411764705882353,2020-04-17,1076,3.676470588235294
Hawaii,US,2020-04-17 23:30:52,21.0943,-157.4983,541,9,374,158.0,15,38.20966867061429,,45,,84000015.0,USA,1543.8067617563672,8.317929759704251,2020-04-17,21857,1.6635859519408502
Idaho,US,2020-04-17 23:30:52,44.2405,-114.4788,1609,41,390,1178.0,16,90.03589684762446,,148,,84000016.0,USA,1004.845088193272,9.198259788688626,2020-04-17,16183,2.54816656308266
Illinois,US,2020-04-17 23:30:52,40.3495,-88.9861,27578,1132,,,17,217.6324933882825,,4454,,84000017.0,USA,1109.1244773511964,16.15055479005004,2020-04-17,130163,4.104721154543476
Indiana,US,2020-04-17 23:30:52,39.8494,-86.2583,10154,637,,,18,150.8269413101386,72663.0,,,84000018.0,USA,1.0793320894641129e-07,,2020-04-17,54785,6.273389797124286
Iowa,US,2020-04-17 23:30:52,42.0115,-93.2105,2332,64,1007,1261.0,19,73.91278164985246,,183,,84000019.0,USA,831.5294349285863,7.847341337907376,2020-04-17,21792,2.74442538593482
Kansas,US,2020-04-17 23:30:52,38.5266,-96.7265,1730,84,,,20,59.38254510155788,,375,,84000020.0,USA,693.0934251060493,21.67630057803468,2020-04-17,16901,4.855491329479769
Kentucky,US,2020-04-17 23:30:52,37.6681,-84.6701,2522,137,956,1429.0,21,56.44996847352078,,971,,84000021.0,USA,868.9560929897236,38.501189532117365,2020-04-17,29747,5.432196669310072
Louisiana,US,2020-04-17 23:30:52,31.1695,-91.8678,23118,1213,,,22,497.290264959041,,1868,,84000022.0,USA,2870.988974751516,8.08028376157107,2020-04-17,131987,5.24699368457479
